date,source_id,revenue
7/14/14,PA0169,10202
11/26/14,PA0678,9684
6/21/14,PA0751,4384
4/14/14,PA0900,4119
10/27/14,PA0830,9027
9/3/14,PA0859,6600
6/20/14,PA0843,5925
8/1/14,PA0308,8437
12/29/14,PA0527,462
2/6/14,PA0607,4332
4/15/14,PA0830,9564
9/24/14,PA0952,2586
3/29/14,PA0952,6950
8/2/14,PA0859,8638
4/10/14,PA0830,9628
3/24/14,PA0745,829
8/3/14,PA0873,1542
3/17/14,PA0202,1350
4/13/14,PA0552,6934
11/3/14,PA0751,11099
10/10/14,PA0607,1906
2/20/14,PA0552,1859
9/13/14,PA0308,1783
8/21/14,PA0696,541
11/22/14,PA0808,10846
2/28/14,PA0352,6425
3/18/14,PA0923,7025
4/7/14,PA0672,4692
11/15/14,PA0552,7944
2/14/14,PA0174,5785
12/7/14,PA0202,9323
5/18/14,PA0293,10906
10/14/14,PA0352,9073
8/16/14,PA0198,5933
12/16/14,PA0202,10311
2/21/14,PA0534,11770
6/8/14,PA0352,9897
11/21/14,PA0526,10965
7/5/14,PA0619,9986
4/17/14,PA0526,6141
2/6/14,PA0659,6178
7/21/14,PA0672,2206
12/10/14,PA0792,102
2/7/14,PA0338,6750
7/30/14,PA0973,9243
12/16/14,PA0607,9817
11/19/14,PA0607,4553
12/27/14,PA0270,1705
5/4/14,PA0751,5792
6/18/14,PA0696,4499
1/23/14,PA0900,7656
10/11/14,PA0923,81
7/5/14,PA0659,5114
12/1/14,PA0843,5351
8/17/14,PA0534,9141
7/16/14,PA0577,9484
12/24/14,PA0174,5852
5/30/14,PA0808,3341
9/20/14,PA0168,1059
6/1/14,PA0678,5625
12/23/14,PA0258,1719
4/19/14,PA0696,11247
10/26/14,PA0368,5860
7/1/14,PA0696,8685
2/13/14,PA0168,2267
8/17/14,PA0659,9857
2/6/14,PA0470,5637
8/4/14,PA0792,6543
2/18/14,PA0808,10614
6/28/14,PA0659,503
9/30/14,PA0958,8185
3/25/14,PA0338,10334
4/20/14,PA0174,2695
11/14/14,PA0354,1672
10/16/14,PA0552,3482
7/24/14,PA0411,5944
7/2/14,PA0368,7839
4/30/14,PA0534,7201
11/13/14,PA0318,11546
3/18/14,PA0198,7232
3/9/14,PA0338,7539
10/20/14,PA0270,5118
5/23/14,PA0057,1976
9/22/14,PA0900,4933
3/13/14,PA0277,345
4/25/14,PA0696,4679
11/5/14,PA0830,9519
10/7/14,PA0126,11960
6/6/14,PA0126,4756
11/30/14,PA0174,7590
4/17/14,PA0258,8129
12/31/14,PA0482,8606
4/17/14,PA0808,7842
12/17/14,PA0672,5382
2/11/14,PA0270,5364
10/14/14,PA0277,8853
1/28/14,PA0751,4764
5/17/14,PA0577,10503
1/23/14,PA0202,10
7/19/14,PA0859,3051
6/30/14,PA0411,6996
12/7/14,PA0552,10469
3/28/14,PA0873,4385
12/28/14,PA0527,10394
6/20/14,PA0411,9387
9/25/14,PA0174,3313
3/13/14,PA0952,2067
5/25/14,PA0270,7806
7/6/14,PA0751,9080
5/25/14,PA0526,3398
12/18/14,PA0873,11352
1/12/14,PA0293,260
12/28/14,PA0470,9863
3/8/14,PA0308,8779
4/24/14,PA0672,1475
4/20/14,PA0958,9389
1/28/14,PA0168,5855
4/30/14,PA0659,4860
7/20/14,PA0354,3357
1/28/14,PA0277,246
2/7/14,PA0527,9584
8/2/14,PA0752,9390
12/27/14,PA0174,779
10/2/14,PA0534,5424
1/18/14,PA0843,3299
11/21/14,PA0169,NA
4/26/14,PA0900,8616
1/23/14,PA0270,2105
6/1/14,PA0923,805
2/6/14,PA0619,7556
5/1/14,PA0619,2909
3/11/14,PA0923,5228
2/8/14,PA0258,7813
1/27/14,PA0607,5574
11/29/14,PA0368,5377
1/17/14,PA0900,915
4/29/14,PA0808,4816
5/1/14,PA0534,556
3/19/14,PA0577,631
6/26/14,PA0527,9867
10/31/14,PA0308,11173
12/8/14,PA0318,11709
7/15/14,PA0198,11011
12/13/14,PA0751,10755
12/25/14,PA0808,4681
12/30/14,PA0354,1781
6/7/14,PA0169,11346
2/9/14,PA0354,10203
3/15/14,PA0354,5530
12/20/14,PA0732,2761
8/19/14,PA0958,6322
11/9/14,PA0900,5430
6/16/14,PA0482,9992
11/27/14,PA0900,11725
7/31/14,PA0169,4349
10/15/14,PA0843,6929
7/13/14,PA0258,6839
11/19/14,PA0873,4409
8/26/14,PA0534,1887
2/1/14,PA0672,540
12/4/14,PA0168,3084
10/12/14,PA0482,3597
4/22/14,PA0923,9484
3/19/14,PA0696,4504
11/21/14,PA0843,3829
6/5/14,PA0923,9869
11/9/14,PA0198,5878
6/18/14,PA0808,4496
6/23/14,PA0830,5734
5/24/14,PA0696,6731
7/17/14,PA0900,11335
7/30/14,PA0659,9088
7/18/14,PA0792,8656
6/30/14,PA0526,1649
10/11/14,PA0958,5986
10/30/14,PA0830,283
12/2/14,PA0467,3568
12/29/14,PA0859,9493
10/20/14,PA0900,1567
1/20/14,PA0198,3989
10/26/14,PA0352,11232
4/23/14,PA0751,3225
3/18/14,PA0057,10906
6/24/14,PA0830,2277
5/15/14,PA0577,10625
10/30/14,PA0270,300
12/8/14,PA0830,10445
11/25/14,PA0168,2707
5/14/14,PA0308,5745
4/20/14,PA0973,5631
11/20/14,PA0873,8086
5/1/14,PA0467,11536
4/26/14,PA0696,1215
6/29/14,PA0352,2835
7/13/14,PA0270,1642
11/1/14,PA0672,3825
10/11/14,PA0202,6473
11/10/14,PA0696,1339
7/27/14,PA0607,7945
10/14/14,PA0467,6550
5/25/14,PA0411,6427
12/29/14,PA0659,2265
2/6/14,PA0394,3623
12/24/14,PA0792,8701
4/18/14,PA0830,4283
6/18/14,PA0368,162
3/21/14,PA0843,1782
12/20/14,PA0900,10801
1/25/14,PA0354,7156
8/31/14,PA0808,7048
12/22/14,PA0057,8252
5/21/14,PA0607,5734
7/5/14,PA0732,501
10/27/14,PA0352,3416
7/23/14,PA0577,4097
10/29/14,PA0293,6325
2/22/14,PA0830,2287
2/1/14,PA0752,1022
7/22/14,PA0258,4943
1/13/14,PA0338,NA
12/16/14,PA0534,474
1/24/14,PA0168,7997
6/19/14,PA0843,10308
12/8/14,PA0198,10879
10/13/14,PA0659,5200
7/12/14,PA0577,9595
2/27/14,PA0126,5967
12/30/14,PA0394,1897
7/7/14,PA0352,8650
6/12/14,PA0552,9567
3/5/14,PA0792,2871
7/26/14,PA0873,1680
1/30/14,PA0394,5208
8/24/14,PA0577,10242
6/2/14,PA0873,5564
3/11/14,PA0752,7060
7/31/14,PA0745,3444
11/17/14,PA0126,7256
5/23/14,PA0732,2100
5/5/14,PA0394,5797
6/2/14,PA0526,5779
4/5/14,PA0696,3654
2/19/14,PA0202,2328
5/2/14,PA0411,6671
6/21/14,PA0607,6918
4/21/14,PA0318,6654
12/25/14,PA0527,3083
1/16/14,PA0958,5073
3/15/14,PA0527,3935
3/3/14,PA0808,3600
6/4/14,PA0873,5244
4/12/14,PA0843,11401
11/24/14,PA0552,3548
2/23/14,PA0174,4348
10/31/14,PA0552,4724
3/11/14,PA0526,6762
5/27/14,PA0973,5804
1/7/14,PA0168,10213
11/7/14,PA0732,846
8/28/14,PA0900,10720
7/12/14,PA0394,786
11/10/14,PA0467,1573
11/27/14,PA0534,2694
11/16/14,PA0293,8553
12/15/14,PA0607,3248
8/12/14,PA0732,3966
7/7/14,PA0923,664
8/26/14,PA0526,5577
6/26/14,PA0873,7945
11/14/14,PA0308,10057
1/9/14,PA0474,755
8/4/14,PA0958,2542
5/27/14,PA0467,7778
11/6/14,PA0168,1074
11/24/14,PA0619,9057
2/16/14,PA0169,3025
11/22/14,PA0169,11580
10/19/14,PA0696,2088
10/15/14,PA0830,9314
9/8/14,PA0270,9067
7/20/14,PA0900,8309
9/1/14,PA0270,11967
7/26/14,PA0792,6344
1/23/14,PA0543,4586
10/18/14,PA0270,6705
12/4/14,PA0552,3893
11/10/14,PA0174,4663
8/13/14,PA0873,11743
2/12/14,PA0198,11943
1/17/14,PA0696,3716
10/8/14,PA0482,1387
9/9/14,PA0619,7565
7/9/14,PA0577,5000
7/25/14,PA0352,NA
2/15/14,PA0169,6790
12/8/14,PA0534,10228
2/20/14,PA0169,7595
8/3/14,PA0482,10604
2/20/14,PA0174,7749
10/30/14,PA0659,1215
5/25/14,PA0394,9223
12/9/14,PA0696,5933
11/8/14,PA0534,2498
10/25/14,PA0318,1116
7/19/14,PA0467,5839
9/4/14,PA0973,7141
3/2/14,PA0543,92
10/27/14,PA0751,11142
12/9/14,PA0552,5469
7/10/14,PA0577,1147
7/26/14,PA0958,3105
9/19/14,PA0952,8248
7/12/14,PA0552,10200
7/24/14,PA0354,6979
2/19/14,PA0352,3123
1/29/14,PA0126,526
6/2/14,PA0352,534
5/25/14,PA0277,4599
12/4/14,PA0534,8928
2/23/14,PA0168,2675
4/1/14,PA0745,8599
5/8/14,PA0958,9118
11/18/14,PA0952,10959
1/28/14,PA0354,5139
12/25/14,PA0394,6483
10/1/14,PA0552,2798
4/22/14,PA0808,2611
2/28/14,PA0958,4497
8/30/14,PA0577,11536
12/8/14,PA0470,7068
3/21/14,PA0958,2853
12/5/14,PA0552,1272
4/8/14,PA0577,4247
10/29/14,PA0308,8699
7/15/14,PA0174,341
5/4/14,PA0678,10364
10/24/14,PA0474,11847
2/6/14,PA0732,4765
8/21/14,PA0338,6636
4/29/14,PA0527,6321
8/12/14,PA0923,6370
6/10/14,PA0270,2788
12/20/14,PA0534,378
5/6/14,PA0308,2834
6/13/14,PA0270,6523
9/16/14,PA0619,9860
8/20/14,PA0368,2257
6/9/14,PA0126,883
12/27/14,PA0354,11362
9/5/14,PA0607,4491
8/18/14,PA0277,4333
3/19/14,PA0467,7018
12/2/14,PA0202,3495
11/6/14,PA0308,9754
10/9/14,PA0808,10206
3/18/14,PA0526,8895
1/25/14,PA0308,5401
2/27/14,PA0057,11676
1/6/14,PA0126,5509
3/20/14,PA0678,1591
8/19/14,PA0607,8553
4/15/14,PA0543,3738
6/25/14,PA0394,7303
9/18/14,PA0619,5374
5/26/14,PA0543,3585
5/28/14,PA0900,NA
8/6/14,PA0577,361
10/30/14,PA0678,9266
10/14/14,PA0843,8370
10/18/14,PA0843,2027
3/23/14,PA0958,8825
3/30/14,PA0338,9794
10/28/14,PA0900,11680
5/12/14,PA0619,6175
11/4/14,PA0745,6320
4/18/14,PA0277,10478
3/5/14,PA0619,6870
10/16/14,PA0258,8734
7/23/14,PA0745,2165
3/16/14,PA0198,678
12/26/14,PA0900,6943
2/12/14,PA0952,6915
2/28/14,PA0534,6437
10/14/14,PA0607,4341
10/31/14,PA0168,1712
10/9/14,PA0394,NA
10/2/14,PA0202,9301
3/5/14,PA0526,7302
10/28/14,PA0859,182
11/21/14,PA0318,294
5/4/14,PA0672,3455
4/15/14,PA0526,11863
2/1/14,PA0394,10686
8/8/14,PA0808,6124
10/6/14,PA0168,10897
1/15/14,PA0258,5169
2/12/14,PA0543,2499
3/16/14,PA0354,2377
7/26/14,PA0168,8364
9/13/14,PA0859,749
4/18/14,PA0308,6437
1/30/14,PA0843,6290
8/26/14,PA0830,7491
9/2/14,PA0900,6168
10/12/14,PA0745,7855
10/19/14,PA0202,2459
1/13/14,PA0352,7763
7/24/14,PA0174,11597
10/14/14,PA0368,7575
5/18/14,PA0318,8701
4/1/14,PA0126,6204
4/12/14,PA0270,9855
4/27/14,PA0057,2679
3/25/14,PA0607,621
8/2/14,PA0202,3680
9/23/14,PA0659,4002
7/12/14,PA0873,5551
8/2/14,PA0659,8839
2/4/14,PA0534,10723
2/8/14,PA0308,7213
2/28/14,PA0270,9903
12/31/14,PA0126,1099
3/24/14,PA0168,1153
10/24/14,PA0338,144
12/7/14,PA0354,3686
6/25/14,PA0745,9996
4/1/14,PA0354,10915
1/27/14,PA0619,1521
9/21/14,PA0202,10785
1/31/14,PA0745,2224
7/27/14,PA0958,1572
3/15/14,PA0607,5484
4/24/14,PA0678,4508
9/4/14,PA0732,9363
12/31/14,PA0808,7817
11/3/14,PA0552,8906
12/6/14,PA0830,6463
5/12/14,PA0900,7801
9/21/14,PA0293,9718
5/11/14,PA0973,4495
5/31/14,PA0126,5215
10/14/14,PA0293,6772
3/16/14,PA0534,7891
3/29/14,PA0258,3525
7/6/14,PA0543,2213
8/24/14,PA0873,11396
10/1/14,PA0830,7243
6/10/14,PA0619,4897
10/3/14,PA0293,3950
6/20/14,PA0270,776
2/23/14,PA0293,10420
6/4/14,PA0174,10828
8/31/14,PA0534,9165
5/23/14,PA0169,1514
2/25/14,PA0607,9761
5/13/14,PA0923,7367
10/7/14,PA0577,5427
5/3/14,PA0830,9757
3/2/14,PA0368,11840
12/30/14,PA0973,6873
10/29/14,PA0474,8776
7/15/14,PA0277,7476
4/8/14,PA0168,4070
4/16/14,PA0859,3766
10/13/14,PA0318,560
7/28/14,PA0923,11267
2/28/14,PA0751,2537
4/22/14,PA0270,11404
1/9/14,PA0792,2060
1/8/14,PA0577,875
8/18/14,PA0973,4274
5/18/14,PA0619,9486
5/25/14,PA0923,11186
8/13/14,PA0752,7374
2/1/14,PA0900,5487
9/15/14,PA0830,9735
12/3/14,PA0678,5095
1/23/14,PA0526,8382
5/5/14,PA0952,NA
11/2/14,PA0394,NA
11/4/14,PA0607,3612
4/27/14,PA0354,11793
5/23/14,PA0368,4731
8/30/14,PA0808,1291
8/8/14,PA0352,7463
5/14/14,PA0474,5593
2/4/14,PA0174,5754
1/12/14,PA0607,11635
8/11/14,PA0368,2894
3/2/14,PA0619,2977
8/22/14,PA0338,8713
9/8/14,PA0470,9537
8/20/14,PA0830,7446
5/28/14,PA0318,400
7/14/14,PA0527,7113
12/10/14,PA0526,5705
2/28/14,PA0973,6968
8/27/14,PA0745,6435
11/29/14,PA0552,10191
5/22/14,PA0467,4078
10/10/14,PA0057,7749
5/21/14,PA0552,5356
3/26/14,PA0672,9648
9/21/14,PA0958,9355
1/6/14,PA0843,5054
1/6/14,PA0745,2487
10/22/14,PA0752,1871
2/5/14,PA0843,4245
12/10/14,PA0659,4234
9/18/14,PA0467,9620
7/9/14,PA0270,2998
11/11/14,PA0577,3328
12/13/14,PA0923,11261
11/6/14,PA0277,9038
3/29/14,PA0174,11429
3/22/14,PA0958,8602
3/27/14,PA0270,3712
7/4/14,PA0474,1782
12/23/14,PA0745,10871
8/7/14,PA0474,667
10/22/14,PA0258,10195
5/6/14,PA0174,11572
8/8/14,PA0126,5825
11/21/14,PA0732,5049
6/19/14,PA0293,2924
4/5/14,PA0527,904
11/8/14,PA0169,5086
10/28/14,PA0270,7856
1/17/14,PA0527,4943
11/26/14,PA0394,11026
8/26/14,PA0470,7814
8/23/14,PA0338,2238
6/14/14,PA0198,3922
11/25/14,PA0202,5275
7/5/14,PA0873,10704
5/26/14,PA0923,6333
12/5/14,PA0338,2759
9/28/14,PA0543,10890
5/24/14,PA0577,3099
8/17/14,PA0169,6162
5/30/14,PA0411,3813
7/27/14,PA0482,254
9/2/14,PA0338,4197
2/13/14,PA0202,11954
10/15/14,PA0277,1310
3/22/14,PA0900,9606
8/16/14,PA0467,6303
8/1/14,PA0859,1634
2/27/14,PA0467,10457
5/1/14,PA0526,3392
11/5/14,PA0368,7041
7/1/14,PA0952,1005
3/12/14,PA0126,1064
1/6/14,PA0338,2346
4/5/14,PA0293,3335
10/20/14,PA0808,7337
3/10/14,PA0672,7625
5/8/14,PA0678,4218
2/10/14,PA0174,760
6/25/14,PA0354,6197
2/16/14,PA0607,8392
9/5/14,PA0534,4586
9/28/14,PA0394,9721
1/3/14,PA0607,8069
3/30/14,PA0527,11065
8/1/14,PA0552,3659
11/8/14,PA0411,3304
10/27/14,PA0057,5127
10/12/14,PA0923,512
6/5/14,PA0900,5269
12/26/14,PA0368,11748
10/16/14,PA0678,6838
2/10/14,PA0808,5028
12/6/14,PA0293,4004
3/20/14,PA0843,7455
10/28/14,PA0973,5205
9/25/14,PA0732,10928
10/19/14,PA0526,5035
11/3/14,PA0607,421
12/27/14,PA0808,2212
9/16/14,PA0126,5008
1/18/14,PA0293,534
4/24/14,PA0394,7344
2/10/14,PA0168,7186
7/1/14,PA0293,7946
10/28/14,PA0354,10839
6/17/14,PA0792,5703
2/9/14,PA0126,11904
4/3/14,PA0859,8730
2/8/14,PA0202,4866
3/7/14,PA0270,7765
3/9/14,PA0474,11419
10/30/14,PA0169,7001
10/7/14,PA0368,2663
11/11/14,PA0751,10483
12/29/14,PA0467,11883
1/15/14,PA0270,10190
10/5/14,PA0352,10928
7/1/14,PA0973,869
11/4/14,PA0543,5797
6/13/14,PA0958,4352
9/1/14,PA0543,8574
11/10/14,PA0745,7980
3/18/14,PA0467,6507
12/28/14,PA0318,8352
6/6/14,PA0745,10956
6/13/14,PA0368,8785
2/2/14,PA0270,11177
6/28/14,PA0394,261
5/29/14,PA0577,6125
12/21/14,PA0751,10170
12/5/14,PA0678,9227
8/21/14,PA0318,11095
1/14/14,PA0607,10041
1/13/14,PA0470,5194
3/29/14,PA0745,6669
3/25/14,PA0352,126
11/8/14,PA0751,6458
4/1/14,PA0527,9308
8/16/14,PA0859,6073
11/12/14,PA0752,4150
9/29/14,PA0830,8309
11/25/14,PA0745,6643
9/11/14,PA0958,4738
1/25/14,PA0752,9561
10/31/14,PA0958,8002
2/8/14,PA0619,7901
1/18/14,PA0577,4517
6/12/14,PA0607,7693
7/17/14,PA0543,1021
8/15/14,PA0338,2749
6/26/14,PA0174,10179
8/17/14,PA0168,140
7/20/14,PA0696,11235
5/25/14,PA0678,11559
11/12/14,PA0923,2015
1/4/14,PA0368,3482
6/18/14,PA0543,5531
12/8/14,PA0672,4012
7/30/14,PA0411,4797
10/22/14,PA0843,708
2/10/14,PA0900,229
6/26/14,PA0354,10411
3/24/14,PA0830,4865
6/14/14,PA0534,9513
1/17/14,PA0745,5296
4/14/14,PA0308,10099
6/22/14,PA0952,2934
2/12/14,PA0308,9297
1/8/14,PA0830,2949
5/13/14,PA0270,5700
11/11/14,PA0808,8009
3/21/14,PA0174,7887
12/27/14,PA0202,1103
12/17/14,PA0474,11330
4/15/14,PA0368,1659
9/13/14,PA0732,9474
11/17/14,PA0873,7116
1/9/14,PA0873,3162
7/21/14,PA0973,3507
7/31/14,PA0126,1165
1/28/14,PA0745,6065
8/12/14,PA0577,9250
8/14/14,PA0752,6622
4/5/14,PA0792,5697
1/9/14,PA0126,622
9/23/14,PA0258,6042
11/30/14,PA0619,NA
1/3/14,PA0873,5963
11/11/14,PA0394,9821
10/30/14,PA0174,5441
10/8/14,PA0474,11587
8/4/14,PA0368,10538
10/17/14,PA0745,5974
11/29/14,PA0470,NA
8/18/14,PA0745,1519
5/24/14,PA0482,7604
3/9/14,PA0873,6881
11/23/14,PA0696,1292
6/1/14,PA0352,3849
3/14/14,PA0482,9569
6/7/14,PA0202,5400
6/25/14,PA0678,9619
10/11/14,PA0354,4821
11/30/14,PA0751,5931
12/5/14,PA0527,4898
8/4/14,PA0308,395
8/14/14,PA0318,6896
12/27/14,PA0394,1399
7/4/14,PA0732,1782
4/20/14,PA0126,8209
8/27/14,PA0543,9217
8/27/14,PA0792,1947
3/27/14,PA0696,10020
3/17/14,PA0973,6953
7/12/14,PA0174,7950
4/14/14,PA0958,6487
9/3/14,PA0411,5022
9/22/14,PA0792,2347
8/20/14,PA0352,6260
9/26/14,PA0973,7049
4/19/14,PA0318,8481
2/2/14,PA0607,2741
3/12/14,PA0808,5146
4/14/14,PA0474,5150
5/28/14,PA0607,10924
9/17/14,PA0258,7954
3/5/14,PA0973,9647
8/4/14,PA0277,8703
9/21/14,PA0527,8605
9/21/14,PA0577,6087
10/18/14,PA0830,6800
5/10/14,PA0308,10084
3/25/14,PA0270,2516
6/9/14,PA0368,10716
1/26/14,PA0577,788
7/2/14,PA0543,10237
5/4/14,PA0745,8346
3/4/14,PA0859,6281
9/18/14,PA0607,5447
11/30/14,PA0168,10174
5/16/14,PA0174,248
4/6/14,PA0174,5384
12/12/14,PA0732,122
10/9/14,PA0526,8980
10/19/14,PA0293,4454
9/14/14,PA0973,1860
6/17/14,PA0467,1749
1/1/14,PA0482,1245
2/7/14,PA0534,2109
4/28/14,PA0526,7277
8/4/14,PA0952,4830
8/18/14,PA0952,3982
1/28/14,PA0258,3771
10/25/14,PA0126,11068
2/22/14,PA0843,11085
12/22/14,PA0792,4079
10/17/14,PA0534,6176
1/29/14,PA0168,798
6/27/14,PA0482,1477
3/26/14,PA0338,7309
2/18/14,PA0973,89
9/1/14,PA0202,10350
9/29/14,PA0619,1657
4/7/14,PA0952,5244
10/4/14,PA0482,2269
7/20/14,PA0577,5891
9/20/14,PA0352,7024
4/25/14,PA0958,1857
11/6/14,PA0543,4781
11/10/14,PA0526,10304
4/13/14,PA0859,1574
12/1/14,PA0174,9264
6/25/14,PA0534,7019
5/22/14,PA0126,11981
5/10/14,PA0470,3995
10/12/14,PA0258,10587
7/14/14,PA0792,2718
9/17/14,PA0168,10853
2/27/14,PA0168,8594
4/27/14,PA0745,5471
9/20/14,PA0619,6307
12/26/14,PA0619,9904
4/1/14,PA0752,2280
2/16/14,PA0126,5422
1/3/14,PA0619,7859
5/18/14,PA0973,6065
8/2/14,PA0368,7624
5/29/14,PA0394,180
3/2/14,PA0526,6363
12/20/14,PA0270,2688
3/2/14,PA0277,3603
5/19/14,PA0270,10579
9/11/14,PA0293,1621
8/24/14,PA0467,8808
6/23/14,PA0258,7862
7/12/14,PA0482,10227
7/9/14,PA0696,9794
2/2/14,PA0696,11596
5/11/14,PA0338,10738
11/21/14,PA0830,6641
12/6/14,PA0270,4759
9/20/14,PA0308,9215
9/26/14,PA0752,11762
9/1/14,PA0607,9495
12/20/14,PA0672,3262
4/14/14,PA0973,9
11/14/14,PA0696,NA
4/22/14,PA0368,4397
12/7/14,PA0696,7229
3/21/14,PA0474,4613
12/23/14,PA0527,10813
7/4/14,PA0607,10907
3/15/14,PA0198,4949
4/25/14,PA0952,5141
6/26/14,PA0830,3135
1/29/14,PA0923,10988
10/9/14,PA0792,644
5/20/14,PA0526,9537
11/12/14,PA0732,11654
12/12/14,PA0900,8680
5/10/14,PA0293,2355
12/3/14,PA0308,8480
10/13/14,PA0258,11788
12/6/14,PA0732,11507
3/1/14,PA0168,11176
12/25/14,PA0751,4619
6/13/14,PA0411,8361
8/19/14,PA0973,3119
4/22/14,PA0126,10934
4/24/14,PA0543,2286
4/13/14,PA0258,28
8/23/14,PA0751,3655
3/15/14,PA0126,8511
4/22/14,PA0202,2738
12/5/14,PA0394,8914
7/19/14,PA0470,4994
11/30/14,PA0696,4301
4/19/14,PA0672,352
11/14/14,PA0352,3330
12/29/14,PA0619,2567
3/12/14,PA0745,7383
11/16/14,PA0830,6097
10/15/14,PA0270,3643
10/4/14,PA0277,1923
2/4/14,PA0168,6902
11/4/14,PA0808,1459
3/31/14,PA0843,5673
1/17/14,PA0168,304
8/8/14,PA0672,6147
5/5/14,PA0751,7459
2/10/14,PA0126,8962
3/9/14,PA0745,9385
10/22/14,PA0354,34
7/26/14,PA0659,8060
9/11/14,PA0126,4661
5/11/14,PA0174,11479
12/27/14,PA0352,8801
6/26/14,PA0732,2161
4/10/14,PA0678,5952
11/5/14,PA0394,NA
9/22/14,PA0202,3892
5/23/14,PA0527,3568
12/30/14,PA0338,5030
8/10/14,PA0258,863
9/6/14,PA0474,3019
3/29/14,PA0470,41
1/23/14,PA0619,5795
12/22/14,PA0577,7249
11/1/14,PA0752,5066
1/23/14,PA0678,5038
12/20/14,PA0952,6113
9/16/14,PA0659,2991
1/23/14,PA0973,5100
4/3/14,PA0527,4896
1/4/14,PA0619,9164
4/23/14,PA0527,10620
7/10/14,PA0973,5994
6/3/14,PA0973,3516
12/15/14,PA0830,4480
3/27/14,PA0527,8980
4/8/14,PA0308,9096
3/17/14,PA0543,3660
7/7/14,PA0843,6124
8/23/14,PA0308,1166
9/12/14,PA0527,4771
11/2/14,PA0808,8609
9/17/14,PA0830,957
12/5/14,PA0619,7298
4/25/14,PA0470,7693
2/11/14,PA0607,7515
12/28/14,PA0859,8780
5/12/14,PA0526,10672
2/13/14,PA0607,7776
2/14/14,PA0672,5272
12/30/14,PA0672,491
12/2/14,PA0308,9615
9/15/14,PA0308,6053
9/13/14,PA0126,7060
1/21/14,PA0470,7581
6/3/14,PA0958,1837
6/23/14,PA0552,5460
1/25/14,PA0277,2132
11/19/14,PA0958,411
5/13/14,PA0368,4859
11/22/14,PA0126,10800
10/19/14,PA0923,7078
1/21/14,PA0394,2742
7/4/14,PA0659,2317
1/7/14,PA0174,4239
1/12/14,PA0619,1120
8/26/14,PA0411,741
6/26/14,PA0751,8582
4/20/14,PA0543,8314
10/11/14,PA0808,11367
5/5/14,PA0198,5941
7/25/14,PA0859,10782
3/14/14,PA0543,8047
9/12/14,PA0792,2286
5/13/14,PA0526,7642
10/13/14,PA0752,5686
10/13/14,PA0619,10816
8/29/14,PA0482,7883
5/25/14,PA0258,2069
1/3/14,PA0168,9936
11/14/14,PA0467,11522
2/10/14,PA0873,9691
8/12/14,PA0126,9585
10/27/14,PA0958,10502
9/20/14,PA0174,2510
6/30/14,PA0527,9780
11/11/14,PA0958,7444
6/16/14,PA0293,4736
1/8/14,PA0900,6637
9/26/14,PA0057,9734
1/25/14,PA0482,8950
9/7/14,PA0534,3862
9/13/14,PA0168,5928
10/28/14,PA0952,4255
4/28/14,PA0354,10954
7/27/14,PA0808,10161
5/8/14,PA0732,8971
4/22/14,PA0952,6218
4/30/14,PA0527,5916
10/28/14,PA0543,9968
3/10/14,PA0126,7039
3/6/14,PA0672,5708
7/2/14,PA0527,3196
1/30/14,PA0338,11129
10/5/14,PA0474,8207
7/3/14,PA0470,7096
10/20/14,PA0678,447
5/31/14,PA0843,2188
7/5/14,PA0467,10376
5/3/14,PA0526,4961
4/29/14,PA0258,4967
1/21/14,PA0527,918
7/8/14,PA0830,5999
9/22/14,PA0952,7301
5/19/14,PA0293,3115
4/2/14,PA0659,6034
11/28/14,PA0843,2458
2/1/14,PA0958,8331
7/18/14,PA0258,4601
9/19/14,PA0751,4792
6/6/14,PA0873,NA
4/9/14,PA0732,172
5/31/14,PA0174,3722
8/25/14,PA0792,8815
3/6/14,PA0198,9899
11/19/14,PA0696,2707
9/24/14,PA0830,1823
10/1/14,PA0467,8838
10/5/14,PA0318,5247
1/1/14,PA0057,5403
10/6/14,PA0678,11507
9/29/14,PA0534,5037
8/7/14,PA0277,4999
12/24/14,PA0354,856
10/27/14,PA0318,5444
6/19/14,PA0470,2881
6/9/14,PA0619,2906
4/3/14,PA0808,4400
1/3/14,PA0126,168
3/13/14,PA0527,8042
6/5/14,PA0174,11272
2/21/14,PA0368,7235
8/28/14,PA0174,9594
12/29/14,PA0057,3260
6/21/14,PA0318,6515
10/21/14,PA0474,2666
11/13/14,PA0534,9046
8/16/14,PA0368,NA
5/8/14,PA0751,10081
12/4/14,PA0873,8035
2/14/14,PA0830,11119
9/18/14,PA0732,10413
10/23/14,PA0174,11973
7/3/14,PA0752,2547
1/3/14,PA0552,8256
6/2/14,PA0552,4842
2/21/14,PA0126,10013
2/13/14,PA0411,5453
3/20/14,PA0258,2771
1/25/14,PA0293,7260
11/28/14,PA0672,10289
6/14/14,PA0318,8151
7/14/14,PA0873,2741
8/6/14,PA0354,9591
12/2/14,PA0808,1327
11/30/14,PA0482,3443
3/20/14,PA0308,186
12/7/14,PA0577,2715
11/8/14,PA0467,3493
10/26/14,PA0534,5984
2/16/14,PA0534,10572
12/3/14,PA0923,11177
8/20/14,PA0482,2051
11/9/14,PA0873,11701
8/31/14,PA0169,686
7/2/14,PA0534,11687
12/29/14,PA0552,9227
3/15/14,PA0543,10476
10/3/14,PA0470,9942
6/20/14,PA0958,11607
